,X,Y,cluster
59,10.875939964311835,-4.482981989676997,0.0
60,0.5640697090948645,-4.919442547579821,8.0
61,3.660509640843806,-1.810503554396723,8.0
62,-11.146342635234724,6.413758572470563,3.0
63,1.2296062960784666,5.182516359709904,0.0
64,5.314962204514026,-4.1036785052949405,8.0
65,-0.5661375434500784,-7.311369241247772,8.0
66,11.143791622301201,-4.677279659755108,0.0
67,4.770340100014597,-3.775831521017786,8.0
68,5.3163467599015535,-8.624578132942771,8.0
69,1.2090054428436041,-3.215061536488343,8.0
70,1.1399301817483793,4.966347851944426,8.0
71,0.7470543524377549,-4.530334205937339,8.0
72,1.2322979966845267,10.57603224951198,0.0
73,-0.5946789238758682,-3.8032911882715474,8.0
74,11.879884655427265,3.914108331705919,8.0
75,2.450254188290634,-3.7880148948643297,8.0
76,1.2325072375760757,10.556096964715666,0.0
77,4.051252539618895,-4.814540221430454,8.0
78,-2.487850132537065,-8.50732650715489,8.0
79,-0.0799113039559611,-5.247478267139321,8.0
80,3.328063082504257,1.8818895568524663,8.0
81,2.2345200322610377,4.545368122156189,0.0
82,1.879611986860083,-10.731281323680603,0.0
83,-4.944080636865117,-1.3341699130624802,3.0
84,8.033439107708686,-3.8463184787451903,0.0
85,9.637207147254117,-5.3457912480207055,0.0
86,5.120912905349786,5.508312356166693,0.0
87,1.156552395244891,5.245062523893644,0.0
88,-0.17187999960829123,-3.87652353737768,8.0
89,1.186349233140928,10.464440199755675,0.0
90,1.8128789614816707,-3.3277574079800782,8.0
91,5.033560057766739,3.003720058475516,0.0
92,4.427987123647634,-2.335896255181674,8.0
93,4.850580356910944,-4.4393484929988185,8.0
94,-4.415323237762093,5.750323527446196,8.0
95,1.8390433030491586,-3.973178891232641,8.0
96,-10.41102121906036,3.389298096380133,8.0
97,4.039592223527199,5.329218568907683,0.0
98,-0.36259006733203314,3.7238065992110556,8.0
99,3.773586012519484,-3.8713529022893813,8.0
100,1.3914017412715607,-1.1921104605646997,8.0
101,8.751542023390781,4.668269720691155,0.0
102,6.385725731739741,-0.0056313526224509615,8.0
103,6.680344705900491,-4.440371225926837,8.0
104,2.5693455041966566,-2.2592473550117833,8.0
105,4.967163952130059,-3.054834876392123,8.0
106,0.31844633948399753,-12.762162719214498,8.0
107,3.4094493696267594,-3.3039298401503423,8.0
108,3.9235343555166433,-4.127047737935426,8.0
109,10.596463615749196,-4.8423161874549265,0.0
110,5.371331722037793,-3.8523566746556113,8.0
111,7.385286061704135,0.8677979974102965,8.0
112,-0.7397222649222805,-2.95786870514615,8.0
113,-2.7876038888835684,11.481553186618063,3.0
114,-10.584238028535617,4.2397951695944815,3.0
115,2.8377737163976278,-11.916071295463013,0.0
116,2.358315640312469,-6.945666151484454,8.0
117,-1.7391636536634931,3.3729251907465994,8.0
118,2.883780556684806,-6.101780235225926,8.0
119,1.4656453480357818,5.234245136009565,0.0
120,1.3637465585730937,5.205928523435885,0.0
121,5.368427133969473,4.2538226718781855,0.0
122,-1.271857814514828,-3.8521699036415886,8.0
123,1.7865474468930864,5.239282064044272,0.0
124,5.412920644364425,-8.756836355651995,8.0
125,4.736533509049729,7.390435667499424,8.0
126,-9.778708945145747,-6.855054560819496,8.0
127,-8.132217732237901,-1.185340824244511,3.0
128,1.346227935633086,6.584775507350489,0.0
129,9.245279396078896,0.6793902285635554,3.0
130,9.511855287179756,8.548888321030562,5.0
131,-8.441324740531739,-3.936381723757947,3.0
132,3.1667883274555644,5.415867903490999,0.0
133,-4.67438836694877,0.4215568981973425,0.0
134,-1.7323066465843246,3.3849579411701565,8.0
135,-0.07072021840431317,-11.285466707835337,0.0
136,5.2802613764411905,8.571129424200244,0.0
137,7.515389930621448,-6.204619148319354,8.0
138,7.506919580566317,-6.2063569201122,8.0
139,9.595188763246295,8.406673208551585,5.0
140,4.522054418931272,-2.8484555535600746,3.0
141,5.287088994330472,8.570891588625347,0.0
142,3.4127725611050352,-3.067516661389857,8.0
143,0.984237685339424,-5.521111986750249,8.0
144,8.723546220781357,-5.23665579041781,0.0
145,4.053880218279661,-3.567729885503382,8.0
146,2.986590320681837,10.15964766840835,0.0
147,0.8455975423714077,-4.607590154912048,8.0
148,2.393917396460595,-9.048922703883395,8.0
149,-10.009422520774127,9.16193831539085,3.0
150,-0.14097713025265876,-9.030751417731171,8.0
151,3.901712431366084,3.072444900196709,0.0
152,-1.7530757620866313,-2.859202158924015,8.0
153,3.6385226951038008,-1.7004688651077438,8.0
154,-7.523964883084625,0.045248222901154225,0.0
155,8.583977491054913,1.0823009621704662,8.0
156,0.5877282550935136,-11.067344522164264,8.0
157,-1.4632165878038101,4.091958296814853,8.0
158,-2.8575774445204964,-8.420895789094669,0.0
159,4.162153663545883,-3.359168595162447,8.0
160,1.2123427817809171,-5.455838228108236,8.0
161,6.614549298773708,3.8846699655135244,0.0
162,-4.250263707275859,-2.815596235634625,8.0
163,4.442879435109353,-6.898159398023715,8.0
164,-5.776686975551696,1.1366626161582274,8.0
165,0.30003707728352125,5.550318050942148,0.0
166,1.8023367864631257,-7.792924132718623,8.0
167,4.204486520114371,-0.2664695251698641,8.0
168,-1.2637620194265469,-5.471184470957516,8.0
169,5.0548107929608825,-4.607483958023653,8.0
170,2.010605312504045,0.11784654098458332,8.0
171,0.7124247616168792,-2.50142140942606,8.0
172,1.8128245322805345,8.717511067243764,0.0
173,0.8357074634562889,9.343322655965286,0.0
174,-7.276477717701939,-3.5448780411179976,8.0
175,-0.27749744679752214,-4.581692358751532,8.0
176,-0.15077036199579244,0.1493702400221237,8.0
177,8.424505821314721,-3.007752632412778,8.0
178,5.300808887952284,0.5971836508649371,8.0
179,2.985299637567715,10.160616202836575,0.0
180,0.5488160373379777,-5.631787698022066,8.0
181,6.179490608146279,-0.02672174302776079,8.0
182,-0.25736745606896205,-9.379909285662553,8.0
183,5.197974900151506,7.202745010894022,8.0
184,2.535261642328626,-2.0720241845287837,0.0
185,2.324367918688169,6.467931371971506,0.0
186,-1.3430082957973446,-5.511997615803348,8.0
187,-5.365821920420434,7.379260148559717,3.0
188,6.464732366226458,-5.419643661557491,8.0
189,-7.957487373257886,5.776523546349532,3.0
190,1.4140299205212743,-5.996423306466062,8.0
191,-0.256444929003501,-4.346410147113521,8.0
192,-2.6695422296146982,0.10216572234451352,8.0
193,-10.431058814678975,8.980604287572403,3.0
194,8.133855925162784,-3.3555767124460627,8.0
195,6.613029554398702,3.9167120845187466,0.0
196,-8.296515506832579,7.0503613831300544,3.0
197,2.281212072185281,5.744608432510352,0.0
198,9.881709567586638,1.913990597488231,8.0
199,9.880432333064476,1.9171129896949435,8.0
200,0.8790966943227567,-0.4882626205666151,8.0
201,-2.0467947140359515,0.21591503373434015,8.0
202,7.523030416182126,-7.626092040763309,8.0
203,4.717181792361346,7.374603437680434,8.0
204,9.405362859989761,-4.095763998988123,0.0
205,-4.518725114596103,-1.0416760195169579,8.0
206,-0.6572708442080122,0.3024441785354451,8.0
207,6.292035198156367,5.9803986202824495,8.0
208,5.188275337459472,1.0424031776778946,3.0
209,8.582356271610093,1.0806295408119855,8.0
210,-1.075387157946495,-6.597875669888639,3.0
211,-6.79396015717753,6.7528507563254285,3.0
212,5.232167773173091,3.137249848650913,0.0
213,-2.8669985257276247,-8.364664086099921,0.0
214,7.796142700625422,-5.560366843441817,8.0
215,7.779244545783947,-5.546396606086664,8.0
216,-7.074940462706946,7.974564737128888,3.0
217,2.8177765617254824,-11.881049930485396,0.0
218,-10.241189394977178,4.842898927312521,3.0
219,-3.0802512109423503,-11.409433112789612,0.0
220,7.140561725895702,-3.7406845470830175,3.0
221,-8.964954426298586,8.028189290702866,3.0
222,4.954940838777327,3.2779443879642276,0.0
223,1.7013633887681758,5.70776924555114,0.0
224,0.9119522727986962,0.8740666775832933,8.0
225,-7.832978581441848,0.500223713344065,8.0
226,-5.73291610532364,7.455275970034779,3.0
227,-5.345850684424618,5.961577865607926,0.0
228,-7.183683530859884,4.356716312836439,3.0
229,-5.001496919574923,6.355371872607711,0.0
230,8.231875708449822,-2.9060548861018476,8.0
231,-1.0037933697528463,3.8468739008467923,8.0
232,-1.3344721854864952,3.7220466004636,3.0
233,-8.265192070274567,6.466568028091838,3.0
234,1.6374452861357462,5.223394643548826,0.0
235,0.12648071966101201,0.25990426064997757,8.0
236,3.704081928355371,-2.752613872481555,8.0
237,-7.450872189456321,-5.012132647526604,8.0
238,-3.2560892246748874,-1.3477611976871644,8.0
239,-7.169456271021248,6.109833956479911,3.0
240,6.4193895529263045,3.280429543597126,0.0
241,-1.2783041756095395,-0.5913683098676606,8.0
242,-8.346211872918111,-6.718200587476157,8.0
243,0.8387178769227437,1.18260647468247,8.0
244,-10.424551518034468,3.676910247898487,3.0
245,7.282420135935638,-7.4936318899337095,8.0
246,-5.922538396686474,2.8316739977563303,3.0
247,10.096092242506453,-4.781484337920671,0.0
248,-2.1456883867649985,6.793765281678856,8.0
249,-11.084067441923688,6.2610538501041475,3.0
250,1.150504384794049,0.986947937950395,8.0
251,-0.4410137590642912,7.174459930018243,0.0
252,-4.698069913589103,-3.2293683001358993,3.0
253,-7.235295076847813,-2.6919600045490086,0.0
254,-7.228934638823943,-2.646697632720857,0.0
255,4.7648279537445895,-8.052122406681162,8.0
256,-10.593392984380742,4.771416920697947,3.0
257,-9.395088644243856,9.491127599268177,3.0
258,1.6214224417856526,5.228175219388917,0.0
259,-1.277858534157791,-0.4994046342612002,8.0
260,-0.5902910806512789,2.3967484488094977,8.0
261,-6.047106954051215,-1.8425769198600965,0.0
262,-0.19315001361275974,-0.25648549292270667,8.0
263,10.374706008657041,7.516030045976865,5.0
264,-6.827816688528787,8.285821924505713,3.0
265,7.467499806113634,-3.1885316940527053,8.0
266,0.8943685775476764,7.042513729675814,0.0
267,8.303796304798562,-9.445728250133628,8.0
268,-3.994918691589777,-3.308787838305943,8.0
269,-4.793316618658423,-3.2616194951140316,8.0
270,0.6961132836038064,-13.443241174296949,8.0
271,1.578398438596163,-7.443745705476223,8.0
272,11.90073676986374,2.5447251355770124,3.0
273,7.4543042951577165,-7.548498388134228,8.0
274,-1.24200427561231,-0.830085360682901,8.0
275,-1.572353505937421,-1.4194511330600257,8.0
276,7.586364116726982,-7.671423772248856,8.0
277,-1.5924259357221708,4.0787411239537175,8.0
278,3.954801473419255,-2.9469187200280134,8.0
279,-8.751061884576204,6.82233848764534,3.0
280,6.925913325725806,-5.869978698539254,8.0
281,4.569052628956841,-8.205308316211127,8.0
282,-7.441890883011787,-4.991449909898298,8.0
283,-11.071092855279598,6.1774263778923855,3.0
284,-4.668559771180696,0.5740311467080436,0.0
285,-11.173504367580655,6.42241326699806,3.0
286,4.409926063427431,-1.0953886590404154,8.0
287,4.419401932661786,-0.9996790030690306,8.0
288,-8.110167050943083,7.056034502896622,3.0
289,-9.066775293552318,8.950240665023497,3.0
290,-8.473819468515373,8.870559272822796,3.0
291,-8.999598485575273,1.8734887154012057,8.0
292,-1.8351030472595187,0.21443947083214723,8.0
293,-8.102052599617647,9.533501735164242,3.0
294,-8.324402432745224,3.3214192634731203,3.0
295,-8.526403661383915,8.644214407704892,3.0
296,-9.454245475069012,7.4916631263509865,3.0
297,7.871973376979808,-3.1192751143248616,8.0
298,-8.71588215591966,9.665634110982062,3.0
299,-8.56199711988517,9.06261592333048,3.0
300,-6.1098273305621635,6.282206435329782,3.0
301,-7.193516010858208,7.611819487377221,3.0
302,3.277856531046006,-10.074189230310907,8.0
303,-11.188132351462325,6.446424640953294,3.0
304,-1.6278989902985237,4.0654236896902045,8.0
305,-0.17510411693469108,-4.894832863468413,8.0
306,4.197752780859068,-6.119988999657488,8.0
307,4.5142669559102515,-5.367983895350038,8.0
308,-7.568791270871346,-5.032732068163736,8.0
309,1.8569765332919475,-10.587098162643905,8.0
310,-5.0987348237566605,8.143788111810768,3.0
311,5.392908432408588,-8.70158994171629,8.0
312,4.454331960460003,7.547803448389862,0.0
313,-0.9007006007249743,-0.3615839109085381,8.0
314,-0.4101727004236273,0.4574737737630576,8.0
315,1.9606216418341973,-5.417514295641024,8.0
316,-1.9628329309817014,-6.036850026412742,3.0
317,8.53710208267639,-3.2001696342532013,8.0
318,-11.15205784757567,-1.1428076023549827,8.0
319,7.580964594854368,-7.504715283882477,8.0
320,-1.5488222266594946,0.761934464553599,8.0
321,0.14599067228521373,-4.363460734859465,8.0
322,-4.364729820384983,-3.449898385191608,0.0
323,7.432520565558362,2.730445918895718,8.0
324,6.557184726721741,6.912564701956916,0.0
325,-1.7639087986820452,1.6578608127939485,8.0
326,-0.14296653577925036,-11.243643505987587,8.0
327,-1.3182451646202484,6.050238378780399,0.0
328,-0.6815587403687504,3.8295157838855878,8.0
329,5.825016626566624,-11.444025160087428,8.0
330,3.8033362188421838,-2.320892193798428,8.0
331,-1.7409974358104867,8.778065286883379,8.0
332,-1.1619727292724649,-5.796228253775052,8.0
333,0.49001215428060135,-4.793871168881829,8.0
334,-3.024053259239851,-3.7640036259676646,8.0
335,-5.78577555871087,-0.13670144770869277,0.0
336,1.3767595186424813,-1.1887328782938156,8.0
337,10.178707060876269,7.6070741366973165,5.0
338,-8.309506338536918,5.707109613390845,3.0
339,-0.8982695124423583,3.865100796762123,8.0
340,-1.913872284102433,0.2570835627897575,8.0
341,5.327190967339198,-8.042605180818958,8.0
342,4.6192053567622375,-8.01710352842881,8.0
343,-0.10678537077961843,-11.292824706412855,8.0
344,0.5959033277241694,6.409874069888994,0.0
345,-2.6633638110041153,-6.1223738743047935,8.0
346,1.5507314273513066,-1.4384136190348384,8.0
347,6.429547866305596,-2.987066545440444,8.0
348,7.674459309412207,-5.772427462804154,8.0
349,1.5483013800393572,0.17915792166158026,8.0
350,6.77288885119415,-2.643474177412711,8.0
351,-3.272648220051309,4.855886651867892,8.0
352,-6.935404318935606,10.046964571343038,3.0
353,-3.4958728053376995,2.84118766908953,8.0
354,-11.148531207938909,-1.1392059866045194,0.0
355,-6.939547738872158,10.047775731967262,3.0
356,-0.496645648826908,7.156354390548392,0.0
357,7.570860987585201,-7.674893819639084,8.0
358,-0.8498667499519611,-6.460086044227995,8.0
359,7.911285364230801,-3.119976483765448,8.0
360,1.4712390366376964,0.6045356071215857,8.0
361,11.825021864542135,2.849305622668964,8.0
362,-7.582277261645903,-5.022971150617973,8.0
363,-7.579636729975342,-5.02568278269086,8.0
364,-0.4494358444770367,-1.8444817111398744,8.0
365,5.337612175284194,-8.66666909500691,8.0
366,1.6629593953888455,-1.052226894243826,8.0
367,0.4027581026794912,2.4591627138635186,8.0
368,4.804501164545288,1.4580283557214373,8.0
369,5.288817155439228,-3.19105497677768,8.0
370,10.141473840880206,-4.724319010574788,0.0
371,11.68848673123946,-2.6901924087828264,0.0
372,7.683417914082014,-5.75932929349723,8.0
373,0.5918254354509843,6.52853794945154,0.0
374,-11.150306957085585,-1.1368621183592704,0.0
375,-6.3425285345121,-6.504423296940245,0.0
376,5.323889356520564,-5.158681738088758,0.0
377,3.106398291060754,5.766972080236069,0.0
378,3.918304044012674,-1.2917788749717036,8.0
379,-11.148816485752691,-1.1366453766069151,0.0
380,-5.948970432637931,4.5839686178809975,3.0
381,7.873389579350218,-2.6478531487726036,8.0
382,8.577759033754418,-3.4796539887550155,0.0
383,1.2441226460701846,-6.350720927983482,8.0
384,8.71087680868133,-3.070668539823295,0.0
385,0.4042810299447553,-5.687740505529149,8.0
386,-6.089239074693881,-6.381431048920826,0.0
387,-0.9745338078486089,-6.016193982276679,8.0
388,3.7394437915077394,-1.1523599429689397,8.0
389,1.8692668511734905,-5.049516499386245,8.0
390,3.1536031654990837,0.4910867581751936,8.0
391,4.570141258295601,-4.162192400561857,8.0
392,4.202122918317156,-6.090596906164959,8.0
393,3.277848665911612,-10.074147787811532,8.0
394,0.3674807258855638,-4.9536047373508465,8.0
395,3.992724367547495,0.9504614207029456,8.0
396,0.14083235688674375,-5.760206171928882,8.0
397,4.466698830657699,-0.748193034535522,8.0
398,-0.19735323925167156,-8.687479716995998,8.0
399,-4.294921082712214,-7.075928654038954,8.0
400,4.009432158567407,1.1075424594496528,8.0
401,3.399854378252154,-1.1522331777658905,8.0
402,-1.5187974306498475,3.63887732048642,8.0
403,-0.7588368076535521,-1.9657996888767901,8.0
404,9.771992923682555,7.377804801910055,5.0
405,-0.004899714631712834,-5.5525862098899585,8.0
406,1.8450871991852509,0.9478388468665538,8.0
407,1.8694234011083248,-5.048820317626572,8.0
408,3.403830178360002,-1.1700556137630695,8.0
409,3.4089883695551046,-1.1838275990432654,8.0
410,4.524639437891885,-4.089919256236595,8.0
411,7.3299936155036605,-2.9135743619772225,8.0
412,1.6198110514333917,8.644815674742777,0.0
413,8.82319280989173,4.438818217686542,0.0
414,0.14614539589240927,6.906050324853317,0.0
415,8.492228586628046,-0.0642325418851257,8.0
416,8.507819226978198,-0.017652006882540528,8.0
417,-0.018571712649407632,-9.425769312719671,8.0
418,-3.8011718094608886,-2.480571186066566,3.0
419,0.6512957611119665,6.490331509871927,0.0
420,5.389246133147963,-1.8427549018784846,8.0
421,10.812419597565864,-4.0553506664210035,0.0
422,0.6995707767676392,-13.44094214542349,8.0
423,11.655379223661887,-2.7221825060607956,0.0
424,3.5469442724291973,5.958696312206424,0.0
425,-11.133055659990907,-1.1297507316852522,0.0
426,-7.557712483054988,6.83413597566159,3.0
427,0.9000276509639754,-4.1458191795759545,3.0
428,-3.4607163874107507,-3.399794495852671,8.0
429,-0.9518605077862045,0.5100735184932554,8.0
430,2.0245573243870094,-6.400971280635977,8.0
431,-0.9449400454556255,3.8685396544683215,8.0
432,9.779608552702424,-1.5426696775307926,0.0
433,8.093584475710056,-3.292571896506908,8.0
434,10.767357866597967,-1.00653442844696,8.0
435,10.060006120071872,-2.262485437283652,8.0
436,6.244705160336184,-3.0762919876646526,8.0
437,5.442142948705413,3.105730093253091,0.0
438,4.86849133169829,-1.8193053246597397,8.0
439,-6.325690388448613,5.008709120251815,8.0
440,8.909257656721149,-3.5372284751203362,0.0
441,-7.22045728304884,6.448713177384693,3.0
442,4.2624808138632675,-4.418592042037067,8.0
443,3.2722462565200536,-3.895595517570416,8.0
444,-6.948406774761008,0.185311186861025,8.0
445,-2.392014011294281,-2.564835736044346,3.0
446,1.1319477246226959,1.317303983058019,8.0
447,1.6267111574475357,5.123958506463483,0.0
448,-4.544493902873073,-10.6689777860495,8.0
449,7.394761065436539,-3.1326703249389136,8.0
450,7.439400105186889,2.7861511512415156,8.0
451,-4.33447256866311,-2.0689288406685584,8.0
452,-1.1168003194685285,1.9667843186380032,8.0
453,-1.2185726931090677,-6.71274384525083,3.0
454,3.4291021928077705,-1.9913056647792484,8.0
455,10.05701395921888,-2.261226559184363,8.0
456,6.600008399794841,-2.8831756100217687,8.0
457,4.65795117382172,-4.06757454907011,8.0
458,1.755474649723542,-6.504766312286855,8.0
459,-4.553092571321059,-10.681271062355437,8.0
460,5.493302565432175,-2.67485572839159,8.0
461,3.8166975714477,5.65549111528357,0.0
462,-4.600317387967911,0.57833697864914,0.0
463,2.1592430549113635,-8.026514792454394,0.0
464,3.135982762963693,6.235898476176692,0.0
465,-3.119439390342982,-8.162849067707958,0.0
466,6.358226113457522,-1.5478736480319162,8.0
467,-0.08792578272843929,-11.289357591206329,8.0
468,3.631255544020375,8.21046090400188,0.0
469,-4.544493912705639,-10.668977785043943,8.0
470,2.2594445478201686,-1.766353822733878,8.0
471,-3.1612907896546183,8.515889381954617,8.0
472,-4.661206008040685,0.4736855125662754,0.0
473,7.238141692085577,-2.955800556225443,8.0
474,9.293900627966348,0.7559161199677081,3.0
475,0.8501158153655249,9.356393544138111,0.0
476,-7.972144372802197,10.19712980737691,3.0
477,-8.039103824338843,10.052543135463043,3.0
478,8.903708695150046,-3.5818992518469575,0.0
479,-1.5944532119799506,-0.7419822049681606,8.0
480,4.20971165659287,-4.03535080117912,8.0
481,0.7386684474534297,-5.348945015818654,8.0
482,5.86841975790631,-3.4177601649046343,8.0
483,5.809886214326074,-3.3867085626257625,8.0
484,4.275792941339446,-1.9791907224025163,3.0
485,-0.3167043289216891,-4.687407710645035,8.0
486,3.662458235906778,-2.223919041254598,8.0
487,7.710218340844462,-3.7838396368570466,8.0
488,7.689825489178336,3.4757953434582,0.0
489,9.300279330248518,0.7632538419781946,3.0
490,-5.784944798099726,1.139264163607464,8.0
491,6.989372652860029,-0.8834077174489566,0.0
492,-7.737427094689704,-0.08933299039505144,8.0
493,9.295089189692423,0.7541313654420309,3.0
494,11.081530606692821,-3.8347937257953864,0.0
495,-7.005783470364679,-0.586267326341489,0.0
496,-8.14882097768626,6.439393157274161,3.0
497,-1.1998113375723296,-5.135762754225294,8.0
498,-6.1145116133792445,4.811765000534848,3.0
499,-11.183556267871461,6.226532070014178,3.0
500,9.025923214757027,-1.1404067212005677,0.0
501,-9.12307348244474,9.593802564504973,3.0
502,-11.244083250226913,6.477783471247848,3.0
503,-3.044692935320893,-11.321166817722386,8.0
504,-10.505966023530833,4.377425979373613,3.0
505,-2.3617775948011004,-9.304381406187323,8.0
506,-6.253755635412238,7.159278429356969,3.0
507,-4.658073706109931,-8.801557040702557,0.0
508,2.480294622829527,-0.7372141768866285,8.0
509,9.558952219992218,-0.18849872321692737,8.0
510,5.192693410015588,-2.501404231476179,8.0
511,-2.751198233507831,-1.9062578115712916,8.0
512,-7.589326934541479,8.474172412421241,3.0
513,-8.217672691228836,6.230004768039215,3.0
514,3.006254580863694,-5.8282117978196935,8.0
515,-8.350909074323933,9.132753625933548,3.0
516,-9.67445304273326,8.577385081698612,3.0
517,-9.006701961359926,7.178032099501665,3.0
518,-9.715863872333749,9.124396412689071,3.0
519,1.9559549218824306,2.070749524973117,8.0
520,-9.296988375247818,10.072565985924198,3.0
521,-5.44233827936748,8.033119186752078,3.0
522,-8.707794949184215,9.765381658425065,3.0
523,-8.102279030679437,6.741430282311674,3.0
524,0.6334919337749942,-2.568326255726191,3.0
525,-2.10408996480127,-1.5273754638621646,8.0
526,11.809131791665395,3.8856820579699978,8.0
527,11.81743770578994,3.871398536293757,8.0
528,-5.156055520111131,6.206363877426314,0.0
529,-0.35496256255486425,-1.996322022130232,8.0
530,-0.5283600058253399,-6.522151862229334,8.0
531,2.2307767939233036,-8.060468382041332,8.0
532,-6.481107789233522,9.341172626643218,3.0
533,4.965969351464069,-1.0249795926044607,3.0
534,6.824465473796169,-3.234540478096002,8.0
535,6.235740473305298,0.08413889534840321,8.0
536,7.70613563577436,-3.278328814338719,8.0
537,3.965959365007467,5.832563089512057,0.0
538,0.5151827007991215,6.858575381901803,0.0
539,8.263638751426571,-2.6628807094709894,8.0
540,-2.9932795280311875,-5.7236251110967515,8.0
541,2.297206016724529,-4.428202470294516,8.0
542,1.5965633054503536,0.06596796871962574,8.0
543,1.845260401760643,4.1120174354367345,0.0
544,10.182424316756771,-4.716686764571828,0.0
545,3.6385705437145757,8.228724273169327,0.0
546,10.028994976373586,-4.682501158107183,0.0
547,1.34502405678592,5.241065862872124,0.0
548,5.282948960719191,8.589238140353624,0.0
549,2.881396532444977,1.5403102260596515,8.0
550,8.074733064125546,-4.245160447507369,8.0
551,-10.683741323769897,4.658863509279867,3.0
552,4.514129936399611,-1.658068844155106,8.0
553,3.894998379541205,-4.864477708885439,8.0
554,3.604700421410098,-7.4910844856795435,8.0
555,5.243696454264872,7.247924210090423,8.0
556,11.218907950615563,-3.9178372239398405,0.0
557,8.351165612001937,-2.323404247532851,8.0
558,-4.000233747210365,-3.3057027805097494,8.0
559,8.711595616004569,4.746105334559286,0.0
560,-9.1062735613263,2.033885574943543,8.0
561,-6.441208360085248,-4.856885704094906,0.0
562,-1.2687446345959166,2.6775642390278995,8.0
563,5.313765960729839,-1.2905659189254706,3.0
564,5.092318005566272,2.873793813629429,3.0
565,-2.726439469482774,-2.2631930304948504,3.0
566,1.5608481507161054,4.741917777208497,0.0
567,10.434008402740119,-3.1860909856636184,8.0
568,9.840789686131307,-2.5636266678242254,8.0
569,4.555740606986517,-2.876194490210466,8.0
570,6.535070125956472,3.198978299636997,0.0
571,6.591154250927487,-0.5721333960889333,0.0
572,-0.4224700745914681,-3.855436804404703,8.0
573,-1.6741278252602578,-8.335215767548013,8.0
574,1.257717037478045,3.396782219192847,8.0
575,-0.08556063620862363,-8.6619105546332,8.0
576,-3.662780118183674,-5.415509329737389,8.0
577,7.754784785307917,-2.0441903158467816,8.0
578,0.699902864040718,-13.441678127966354,8.0
579,10.200102148596551,-4.7057673825094355,0.0
580,2.6570865193828377,-4.673301521440806,8.0
581,1.9287847172308057,8.850625895086981,8.0
582,-11.118739070559728,-1.1284983294194684,0.0
583,1.8453829277566423,-10.623936976796596,8.0
584,1.9187405531141943,7.437007184289951,0.0
585,-8.803261556495812,4.217734603390536,8.0
586,-6.349553042204664,2.7907111559013136,3.0
587,10.820944994173944,0.08651124806324136,8.0
588,7.702862383282503,-3.2811492338051043,8.0
589,-5.070720161658207,-3.7288824885560494,0.0
